athlete_id,name,birth_year,birth_city,birth_state,height,weight,sport_clean,is_paralympic
57017,Harold Sakata,1920,Hōlualoa,HI,173 cm,81 kg,Weightlifting,False
56968,John Davis,1921,Smithtown,NY,,104 kg,Weightlifting,False
57018,Norb Schemansky,1924,Detroit,MI,181 cm,121 kg,Weightlifting,False
60671,Billy Jernigan,1923,Tulsa,OK,,,Wrestling,False
2404882,Leland Christensen,1923,Mitchell,SD,,,Wrestling,False
60688,Gerry Leeman,1922,Little Cedar,IA,,,Wrestling,False
2404899,Malcolm MacDonald,1922,Tulsa,OK,,,Wrestling,False
60716,Hal Moore,1923,Wynona,OK,,,Wrestling,False
2404918,Leo Thomsen,1928,Waterloo,IA,,,Wrestling,False
60679,Bill Koll,1923,Fort Dodge,IA,,,Wrestling,False
2404887,"John Fletcher, III",1926,Newport,RI,,,Wrestling,False
60710,Lee Merrill,1920,Danville,IL,,,Wrestling,False
2404904,William Nelson,1926,Jewell,IA,,,Wrestling,False
60582,Glen Brand,1923,Clarion,IA,,,Wrestling,False
2404911,Joseph Scarpello,1923,Omaha,NE,,,Wrestling,False
60801,Henry Wittenberg,1918,Jersey City,NJ,,,Wrestling,False
2404888,Verne Gagne,1926,Corcoran,MN,,,Wrestling,False
60668,Dick Hutton,1923,Amarillo,TX,,,Wrestling,False
2404900,Robert Maldegen,1928,Detroit,MI,,,Wrestling,False
31446,Bob Stout,1925,Philadelphia,PA,,,Artistic Gymnastics,False
31346,Don Holder,1928,Jersey City,NJ,,,Artistic Gymnastics,False
31287,Jack Beckner,1930,Los Angeles,CA,183 cm,77 kg,Artistic Gymnastics,False
31437,Charles Simms,1928,New York,NY,172 cm,70 kg,Artistic Gymnastics,False
29246,Ruth Grulkowski,1930,Waumandee,WI,,,Artistic Gymnastics,False
29295,Ruth Topalian,1927,New York,NY,,,Artistic Gymnastics,False
29248,Marie Hoesly,1916,Perry Township,WI,,,Artistic Gymnastics,False
29255,Doris Kirkman,1930,Elizabeth,NJ,,,Artistic Gymnastics,False
78940,Lindy Remigino,1931,Elmhurst,NY,173 cm,67 kg,Athletics,False
79055,Dean Smith,1932,Breckenridge,TX,180 cm,72 kg,Athletics,False
78138,Art Bragg,1930,Baltimore,MD,175 cm,70 kg,Athletics,False
79086,Andy Stanfield,1927,Washington,DC,187 cm,79 kg,Athletics,False
78067,Thane Baker,1931,Elkhart,KS,183 cm,72 kg,Athletics,False
78441,Jimmy Gathers,1930,Sumter,SC,181 cm,69 kg,Athletics,False
78744,Ollie Matson,1930,Trinity,TX,188 cm,89 kg,Athletics,False
78244,Gene Cole,1928,New Lexington,OH,182 cm,78 kg,Athletics,False
78884,Reggie Pearman,1924,Manhattan,NY,186 cm,76 kg,Athletics,False
78077,John Barnes,1929,Tulsa,OK,183 cm,72 kg,Athletics,False
78342,Warren Druetzler,1929,Chicago,IL,185 cm,68 kg,Athletics,False
78803,Javier Montez,1929,Socorro,TX,188 cm,66 kg,Athletics,False
78196,Charlie Capozzoli,1931,College Point,NY,173 cm,57 kg,Athletics,False
78995,Wes Santee,1932,Ashland,KS,185 cm,68 kg,Athletics,False
78050,Horace Ashenfelter,1923,Phoenixville,PA,178 cm,66 kg,Athletics,False
78358,Vic Dyrgall,1917,New York,NY,172 cm,63 kg,Athletics,False
78629,Tom Jones,1916,Yonkers,NY,170 cm,61 kg,Athletics,False
78264,Ted Corbitt,1920,Dunbarton,SC,175 cm,62 kg,Athletics,False
78299,Jack Davis,1930,Amarillo,TX,190 cm,70 kg,Athletics,False
78075,Art Barnard,1929,Seattle,WA,180 cm,77 kg,Athletics,False
78806,Charlie Moore,1929,Coatesville,PA,185 cm,77 kg,Athletics,False
79223,Lee Yoder,1930,Philadelphia,PA,187 cm,75 kg,Athletics,False
78118,Roland Blackmon,1928,New Orleans,LA,172 cm,63 kg,Athletics,False
78051,Bill Ashenfelter,1924,Collegeville,PA,185 cm,68 kg,Athletics,False
78741,J. W. Mashburn,1933,Seminole,OK,189 cm,85 kg,Athletics,False
78652,Price King,1925,Fresno,CA,180 cm,64 kg,Athletics,False
78302,Buddy Davis,1931,Beaumont,TX,203 cm,90 kg,Athletics,False
79189,Ken Wiesner,1925,Milwaukee,WI,192 cm,91 kg,Athletics,False
78108,Arnie Betton,1929,Brinkley,AR,188 cm,77 kg,Athletics,False
78111,Jerome Biffle,1928,Denver,CO,184 cm,79 kg,Athletics,False
78466,Meredith Gourdine,1929,Newark,NJ,183 cm,76 kg,Athletics,False
78160,George Brown,1931,Los Angeles,CA,185 cm,79 kg,Athletics,False
78048,Walt Ashbaugh,1929,East Liverpool,OH,188 cm,77 kg,Athletics,False
78448,Jim Gerhardt,1929,San Antonio,TX,190 cm,88 kg,Athletics,False
79025,George Shaw,1931,Bronx,NY,183 cm,81 kg,Athletics,False
78854,Parry O'Brien,1932,Santa Monica,CA,190 cm,111 kg,Athletics,False
78567,Darrow Hooper,1932,Fort Worth,TX,190 cm,82 kg,Athletics,False
78589,Sim Iness,1930,Keota,OK,198 cm,118 kg,Athletics,False
78325,Jim Dillion,1929,Plain City,OH,188 cm,99 kg,Athletics,False
78063,Bob Backus,1926,Boston,MA,195 cm,120 kg,Athletics,False
78373,Marty Engel,1932,New York,NY,187 cm,86 kg,Athletics,False
79224,Cy Young,1928,Modesto,CA,195 cm,93 kg,Athletics,False
78792,Bill Miller,1930,Lawnside,NJ,179 cm,77 kg,Athletics,False
78543,Bud Held,1927,Los Angeles,CA,185 cm,75 kg,Athletics,False
78191,Milt Campbell,1933,Plainfield,NJ,190 cm,94 kg,Athletics,False
78684,Don Laz,1929,Chicago,IL,188 cm,82 kg,Athletics,False
78746,George Mattos,1929,Santa Cruz,CA,178 cm,77 kg,Athletics,False
77857,Cathy Hardy,1930,Carrollton,GA,157 cm,47 kg,Athletics,False
77919,Janet Moreau,1927,Pawtucket,RI,170 cm,62 kg,Athletics,False
77815,Dolores Dwyer,1934,New York,NY,162 cm,49 kg,Athletics,False
77798,Connie Darnowski,1934,Brooklyn,NY,165 cm,57 kg,Athletics,False
77881,Barbara Jones,1937,Chicago,IL,171 cm,60 kg,Athletics,False
923350,Mary McNabb,1932,Enterprise,AL,,,Athletics,False
77894,Mabel Landry,1932,Chicago,IL,165 cm,60 kg,Athletics,False
77807,Janet Dicks,1933,Harrisburg,PA,168 cm,65 kg,Athletics,False
77896,Marjorie Larney,1937,Brooklyn,NY,175 cm,75 kg,Athletics,False
6287,Charlie Hoag,1931,Tulsa,OK,188 cm,84 kg,Basketball,False
6295,Bill Hougland,1930,Caldwell,KS,195 cm,86 kg,Basketball,False
6383,Dean Kelley,1931,Monmouth,KS,180 cm,75 kg,Basketball,False
6384,Bob Kenney,1931,Arkansas City,KS,188 cm,84 kg,Basketball,False
6548,Clyde Lovellette,1929,Petersburg,IN,205 cm,104 kg,Basketball,False
6133,Marc Freiberger,1928,Amarillo,TX,211 cm,98 kg,Basketball,False
6184,Wayne Glasgow,1926,Dacome,OK,190 cm,86 kg,Basketball,False
6638,Frank McCabe,1927,Grand Rapids,MI,203 cm,102 kg,Basketball,False
6873,Dan Pippin,1926,St. Louis,MO,185 cm,77 kg,Basketball,False
7359,Howie Williams,1927,New Ross,IN,183 cm,76 kg,Basketball,False
5767,Ron Bontemps,1926,Taylorville,IL,188 cm,79 kg,Basketball,False
6513,Bill Lienhard,1930,Slaton,TX,195 cm,82 kg,Basketball,False
6381,John Keller,1928,Page City,KS,190 cm,84 kg,Basketball,False
8629,Nate Brooks,1933,Cleveland,OH,,,Boxing,False
8738,Davey Moore,1933,Lexington,KY,,,Boxing,False
8631,Edson Brown,1935,New York,NY,,,Boxing,False
8619,Bobby Bickle,1929,Hoisington,KS,,,Boxing,False
1005427,Archie Slaten,1930,Chattanooga,TN,,,Boxing,False
8608,Chuck Adkins,1932,Gary,IN,,,Boxing,False
1005429,Joe Reynolds,1932,St. Louis,MO,,,Boxing,False
8674,Lou Gage,1928,Lake Charles,LA,,,Boxing,False
8798,Spider Webb,1931,Tulsa,OK,,,Boxing,False
1005436,Tony Anthony,1935,New York,NY,185 cm,,Boxing,False
8746,Floyd Patterson,1935,Waco,NC,183 cm,75 kg,Boxing,False
8764,Ed Sanders,1930,Los Angeles,CA,,,Boxing,False
11063,Michael Budrock,1929,Yonkers,NY,,,Canoe Sprint,False
11149,William Schuette,1933,Washington,DC,186 cm,84 kg,Canoe Sprint,False
11053,John Anderson,1924,Yonkers,NY,,,Canoe Sprint,False
11061,Paul Bochnewich,1925,Yonkers,NY,,,Canoe Sprint,False
11104,John Haas,1909,Philadelphia,PA,165 cm,67 kg,Canoe Sprint,False
11114,Frank Krick,1910,Philadelphia,PA,175 cm,59 kg,Canoe Sprint,False
16558,Don Sheldon,1930,Jersey City,NJ,,,Cycling Road,False
15968,Tom O'Rourke,1934,Detroit,MI,,,Cycling Road,False
16285,Ronald Rhoads,1933,Long Beach,CA,,,Cycling Road,False
16284,David Rhoads,1932,Long Beach,CA,183 cm,75 kg,Cycling Road,False
14801,Steve Hromjak,1930,Cleveland,OH,,,Cycling Track,False
14002,Dick Cortright,1929,Buffalo,NY,180 cm,79 kg,Cycling Track,False
15249,Jimmy Lauf,1927,Baltimore,MD,,,Cycling Track,False
51277,Skippy Browning,1931,Boston,MA,,,Diving,False
51296,Bob Clotworthy,1931,Newark,NJ,160 cm,60 kg,Diving,False
51478,John McCormack,1925,San Francisco,CA,,,Diving,False
51285,John Calhoun,1925,Decatur,IL,,,Diving,False
51112,Pat McCormick,1930,Seal Beach,CA,162 cm,58 kg,Diving,False
51025,Carol Frick,1933,Queens,NY,,,Diving,False
51135,Paula Jean Myers,1934,Lackawanna,NY,162 cm,51 kg,Diving,False
11344,Marjorie Haines,1928,Gwynedd Valley,PA,,,Equestrian Dressage,False
12139,Champ Hough,1934,San Diego,CA,,,Equestrian Eventing,False
12781,Walter Staley,1932,St. Louis,MO,185 cm,70 kg,Equestrian Eventing,False
13013,John E. B. Wofford,1931,Washington,DC,,,Equestrian Eventing,False
12787,Bill Steinkraus,1925,Cleveland,OH,183 cm,68 kg,Equestrian Jumping,False
23652,Albie Axelrod,1921,Bronx,NY,183 cm,86 kg,Fencing,False
23731,Byron Krieger,1920,Detroit,MI,174 cm,73 kg,Fencing,False
23814,Ed Vebell,1921,Chicago,IL,,,Fencing,False
23747,"Paul Makler, Sr.",1920,Philadelphia,PA,,,Fencing,False
23804,James Strauch,1921,New York,NY,,,Fencing,False
23732,Allan Kwartler,1917,New York,NY,175 cm,73 kg,Fencing,False
21009,Maxine Mitchell,1917,Leroy,WA,175 cm,70 kg,Fencing,False
20994,Polly Craus,1923,McKinney,TX,,,Fencing,False
27707,Robert Burkard,1922,St. Louis,MO,,,Football,False
27713,Butch Cook,1929,St. Louis,MO,,,Football,False
27771,Harry Keough,1927,St. Louis,MO,175 cm,77 kg,Football,False
27786,Edward McHugh,1930,St. Louis,MO,,,Football,False
27789,Ruben Mendoza,1931,St. Louis,MO,175 cm,70 kg,Football,False
27792,Lloyd Monsen,1931,Brooklyn,NY,180 cm,82 kg,Football,False
27818,Bill Sheppell,1926,Kearny,NJ,,,Football,False
27830,Larry Surock,1930,Baltimore,MD,,,Football,False
27712,Bill Conterio,1929,Chicago,IL,175 cm,75 kg,Football,False
1005879,Andy Keir,1926,Hermosa Beach,CA,,,Football,False
1005880,Jack Dunn,1931,?,PA,,,Football,False
1005881,Marty Krumm,1918,St. Louis,MO,,,Football,False
2000580,Walter Woodburn Hyde,1870,Groton,NY,,,Literature,False
35145,Frederick Denman,1929,Tacoma,WA,,,Modern Pentathlon,False
35160,Thad McArthur,1928,Seattle,WA,,,Modern Pentathlon,False
35172,Guy Troy,1923,Washington,DC,,,Modern Pentathlon,False
40596,Pat Costello,1929,Detroit,MI,188 cm,84 kg,Rowing,False
40709,Walter Hoover,1934,Lone Pine,CA,,,Rowing,False
40756,Charlie Logg,1931,Princeton,NJ,,,Rowing,False
40839,Tom Price,1933,Long Branch,NJ,,,Rowing,False
40649,Jim Fifer,1930,Tacoma,WA,186 cm,84 kg,Rowing,False
40695,Duvall Hecht,1930,Los Angeles,CA,188 cm,84 kg,Rowing,False
40550,James Beggs,1924,Portland,OR,,,Rowing,False
40788,Louis McMillan,1929,Little Rock,AR,,,Rowing,False
40716,Dempster Jackson,1930,San Diego,CA,,,Rowing,False
40608,John Davis,1929,Santa Monica,CA,,,Rowing,False
40929,James Welsh,1931,Harvey,IL,,,Rowing,False
40913,Al Ulbrickson,1930,Seattle,WA,,,Rowing,False
40920,Dick Wahlstrom,1931,Seattle,WA,,,Rowing,False
40750,Matt Leanderson,1931,Seattle,WA,,,Rowing,False
40850,Al Rossi,1931,Bessemer,MI,,,Rowing,False
40869,Frank Shakespeare,1930,Philadelphia,PA,,,Rowing,False
40648,Bill Fields,1929,Forsyth,GA,,,Rowing,False
40628,Jim Dunbar,1930,Crawfordsville,IN,,,Rowing,False
40812,Dick Murphy,1931,Bettlewood,NJ,,,Rowing,False
40616,Bob Detweiler,1930,Centralia,IL,,,Rowing,False
40840,Henry Proctor,1929,Baxter Springs,KS,,,Rowing,False
40664,Wayne Frye,1930,Trinity,KY,,,Rowing,False
40888,Ed Stevens,1932,St. Louis,MO,,,Rowing,False
40767,Charley Manring,1929,Cleveland,OH,,,Rowing,False
63366,John Price,1920,Miami,FL,,,Sailing,False
63426,John Reid,1918,Atlanta,GA,,,Sailing,False
61581,Britton Chance,1913,Wilkes-Barre,PA,,,Sailing,False
64150,Ed White,1929,Manhattan,NY,,,Sailing,False
63588,Michael Schoettle,1936,Philadelphia,PA,,,Sailing,False
64149,Sumner White,1929,Manhattan,NY,,,Sailing,False
61081,Emelyn Whiton,1916,New York,NY,,,Sailing,False
63448,Eric Ridder,1918,Hewlett,NY,,,Sailing,False
63058,John Morgan,1930,Oyster Bay,NY,,,Sailing,False
60966,Joyce Horton,1935,Los Angeles,CA,,,Sailing,False
62385,"Bill Horton, Sr.",1909,Los Angeles,CA,,,Sailing,False
62386,"William Horton, Jr.",1939,Los Angeles,CA,,,Sailing,False
44719,Bill McMillan,1929,Frostburg,MD,183 cm,91 kg,Shooting,False
44741,Harry Reeves,1910,Edwardsport,IN,,,Shooting,False
44753,Robert Sandager,1914,Lisbon,ND,,,Shooting,False
51551,Clarke Scholes,1930,Detroit,MI,191 cm,79 kg,Swimming,False
51367,Ronald Gora,1933,Chicago,IL,,,Swimming,False
51295,Dick Cleveland,1929,Honolulu,HI,,,Swimming,False
51449,Ford Konno,1933,Honolulu,HI,167 cm,68 kg,Swimming,False
51496,Wayne Moore,1931,Bridgeport,CT,,,Swimming,False
51622,Bill Woolsey,1934,Honolulu,HI,183 cm,84 kg,Swimming,False
51562,Don Sheff,1931,Brooklyn,NY,178 cm,69 kg,Swimming,False
51322,Frank Dooley,1929,New Haven,CT,,,Swimming,False
51424,Bumpy Jones,1933,Detroit,MI,,,Swimming,False
922344,Frank Chamberlain,1931,Alton,IL,,,Swimming,False
922356,Gaither Rosser,1933,Long Beach,CA,,,Swimming,False
51516,Yoshi Oyakawa,1933,Kona,HI,169 cm,70 kg,Swimming,False
51585,Jack Taylor,1931,Akron,OH,,,Swimming,False
51577,Bo Stassforth,1926,Los Angeles,CA,,,Swimming,False
51404,Jerry Holan,1931,Westchester,IL,,,Swimming,False
51508,Monte Nitzkowski,1929,Pasadena,CA,,,Swimming,False
50950,Jody Alderson,1935,Chicago,IL,170 cm,59 kg,Swimming,False
51203,Marilee Stepan,1935,Chicago,IL,,,Swimming,False
51169,Judy Roberts,1934,Dallas,TX,,,Swimming,False
51078,Evelyn Kawamoto,1933,Honolulu,HI,,,Swimming,False
51038,Carolyn Green,1933,Germantown,PA,,,Swimming,False
922340,Sharon Geary,1933,Los Angeles,CA,,,Swimming,False
51201,Barbara Stark,1937,Berkeley,CA,,,Swimming,False
51023,Mary Freeman,1933,Bangor,ME,,,Swimming,False
51141,Coralie O'Connor,1934,Worcester,MA,,,Swimming,False
51151,Gail Peters,1929,Trenton,NJ,,,Swimming,False
51186,Della Sehorn,1927,Beaverton,OR,,,Swimming,False
50996,Judy Cornell,1933,Portland,OR,,,Swimming,False
54892,Harry Bisbey,1931,Santa Monica,CA,,,Water Polo,False
54955,Jim Norris,1930,Salt Lake City,UT,,,Water Polo,False
54936,Edward Jaworski,1926,New York,NY,,,Water Polo,False
54944,Norman Lake,1932,Inglewood,CA,,,Water Polo,False
54942,Bill Kooistra,1926,Chicago,IL,180 cm,79 kg,Water Polo,False
54971,Pete Stange,1931,Santa Monica,CA,,,Water Polo,False
54912,Bill Dornblaser,1933,Hawthorne,CA,,,Water Polo,False
54970,Jack Spargo,1931,Hermosa Beach,CA,,,Water Polo,False
54934,Bob Hughes,1930,Lennox,CA,199 cm,102 kg,Water Polo,False
54900,Marvin Burns,1928,Santa Ana,CA,193 cm,93 kg,Water Polo,False
2304932,Robert Koehler,1931,New York,NY,,,Water Polo,False
56995,Tommy Kono,1930,Sacramento,CA,167 cm,81 kg,Weightlifting,False
56974,Clyde Emrich,1931,Chicago,IL,,80 kg,Weightlifting,False
56958,Jim Bradford,1928,Washington,DC,183 cm,123 kg,Weightlifting,False
60731,Hugh Peery,1931,Stillwater,OK,,,Wrestling,False
2404883,Samuel Coursen,1931,Forty Fort,PA,,,Wrestling,False
60579,Bill Borders,1930,Tulsa,OK,,,Wrestling,False
2404878,Jack Blubaugh,1928,Hooker,OK,,,Wrestling,False
60658,Joe Henson,1922,Bristow,OK,,,Wrestling,False
2404884,Leonard De Augustino,1931,Grove City,PA,,,Wrestling,False
60621,Tommy Evans,1931,Tulsa,OK,167 cm,67 kg,Wrestling,False
60766,Bill Smith,1928,Portland,OR,,,Wrestling,False
2404898,James La Rock,1924,Ogdensburg,NY,,,Wrestling,False
60662,Dan Hodge,1932,Perry,OK,185 cm,84 kg,Wrestling,False
2404897,"Joseph Krufka, Jr.",1930,Kingston,PA,,,Wrestling,False
60780,Dale Thomas,1923,Cedar Rapids,IA,172 cm,84 kg,Wrestling,False
60677,Bill Kerslake,1929,Euclid,OH,190 cm,132 kg,Wrestling,False
2404892,Herbert Haberlach,1924,Oregon City,OR,,,Wrestling,False
31463,Armando Vega,1935,Hurley,NM,167 cm,64 kg,Artistic Gymnastics,False
31288,Dick Beckner,1927,Los Angeles,CA,167 cm,64 kg,Artistic Gymnastics,False
31330,Abie Grossfeld,1934,New York,NY,175 cm,72 kg,Artistic Gymnastics,False
31455,Bill Tom,1923,San Francisco,CA,165 cm,59 kg,Artistic Gymnastics,False
2306168,Karl Schwenzfeier,1933,Philadelphia,PA,158 cm,46 kg,Artistic Gymnastics,False
29280,Sandra Ruddick,1932,Indianapolis,IN,176 cm,59 kg,Artistic Gymnastics,False
29237,Muriel Davis,1940,Speedway,IN,160 cm,50 kg,Artistic Gymnastics,False
29276,Joyce Racek,1938,West Point,WI,160 cm,61 kg,Artistic Gymnastics,False
29256,Jackie Klein,1937,Chicago,IL,164 cm,56 kg,Artistic Gymnastics,False
29250,Judy Howe,1935,Shippingport,PA,162 cm,55 kg,Artistic Gymnastics,False
78814,Bobby Joe Morrow,1935,Harlingen,TX,186 cm,75 kg,Athletics,False
78825,Ira Murchison,1933,Chicago,IL,165 cm,65 kg,Athletics,False
78602,Charlie Jenkins,1934,New York,NY,186 cm,74 kg,Athletics,False
78628,Lou Jones,1932,New Rochelle,NY,183 cm,76 kg,Athletics,False
78685,Jim Lea,1932,Little Rock,AR,183 cm,68 kg,Athletics,False
78270,Tom Courtney,1933,Newark,NJ,188 cm,81 kg,Athletics,False
79074,Arnie Sowell,1935,Pittsburgh,PA,180 cm,61 kg,Athletics,False
79084,Lon Spurrier,1932,Cass Township,MO,183 cm,72 kg,Athletics,False
79184,Ted Wheeler,1931,Chattanooga,TN,193 cm,77 kg,Athletics,False
79166,Jerome Walters,1930,Itta Bena,MS,175 cm,60 kg,Athletics,False
78133,Don Bowden,1936,San Jose,CA,190 cm,73 kg,Athletics,False
78315,Bill Dellinger,1934,Grants Pass,OR,175 cm,62 kg,Athletics,False
79140,Max Truex,1935,Warsaw,IN,166 cm,58 kg,Athletics,False
78767,Gordon McKenzie,1927,Fort Totten,NY,172 cm,61 kg,Athletics,False
78522,Dick Hart,1927,West Grove,PA,188 cm,72 kg,Athletics,False
78267,Nick Costes,1926,Farrell,PA,167 cm,55 kg,Athletics,False
78640,Johnny Kelley,1930,Norwich,CT,167 cm,57 kg,Athletics,False
79120,Dean Thackwray,1933,Norwood,MA,175 cm,57 kg,Athletics,False
78189,Lee Calhoun,1933,Laurel,MS,185 cm,75 kg,Athletics,False
79021,Joel Shankle,1933,Fines Creek,NC,193 cm,79 kg,Athletics,False
78297,Glenn Davis,1934,Wellsburg,WV,183 cm,73 kg,Athletics,False
79073,Eddie Southern,1938,Dallas,TX,185 cm,81 kg,Athletics,False
78284,Josh Culbreath,1932,Norristown,PA,170 cm,62 kg,Athletics,False
78622,Deacon Jones,1934,Saint Paul,MN,178 cm,66 kg,Athletics,False
78246,Phil Coleman,1931,Champaign,IL,180 cm,70 kg,Athletics,False
78650,Leamon King,1936,Tulare,CA,180 cm,64 kg,Athletics,False
78104,John Bennett,1930,Grand Forks,ND,172 cm,68 kg,Athletics,False
78724,Bruce MacDonald,1927,Glen Ridge,NJ,180 cm,73 kg,Athletics,False
78550,James Hewson,1918,Buffalo,NY,180 cm,66 kg,Athletics,False
78319,Elliott Denman,1934,New York,NY,185 cm,73 kg,Athletics,False
78348,Charlie Dumas,1937,Tulsa,OK,185 cm,81 kg,Athletics,False
78931,Phil Reavis,1936,Cambridge,MA,177 cm,70 kg,Athletics,False
79205,Vern Wilson,1931,Brooksville,OK,189 cm,77 kg,Athletics,False
78098,Greg Bell,1930,Terre Haute,IN,174 cm,68 kg,Athletics,False
78620,Rafer Johnson,1934,Hillsboro,TX,190 cm,91 kg,Athletics,False
79023,Bill Sharpe,1932,Philadelphia,PA,182 cm,76 kg,Athletics,False
78298,Ira Davis,1936,Philadelphia,PA,183 cm,72 kg,Athletics,False
78843,Bill Nieder,1933,Hempstead,NY,190 cm,102 kg,Athletics,False
78070,Ken Bantum,1935,Manhattan,NY,198 cm,106 kg,Athletics,False
78857,Al Oerter,1936,Astoria,NY,192 cm,125 kg,Athletics,False
78663,Des Koch,1932,Lincoln County,TN,183 cm,95 kg,Athletics,False
78255,Hal Connolly,1931,Somerville,MA,183 cm,106 kg,Athletics,False
78497,Al Hall,1934,Manchester,MA,185 cm,99 kg,Athletics,False
923373,Cliff Blair,1929,Boston,MA,193 cm,100 kg,Athletics,False
78254,Phil Conley,1934,Madera,CA,190 cm,88 kg,Athletics,False
78436,Benny Garcia,1933,La Luz,NM,180 cm,86 kg,Athletics,False
78490,Bob Gutowski,1935,San Pedro,CA,183 cm,68 kg,Athletics,False
77796,Isabelle Daniels,1937,Jakin,GA,166 cm,61 kg,Athletics,False
78013,Lucinda Williams,1937,Savannah,GA,166 cm,51 kg,Athletics,False
77958,Wilma Rudolph,1940,Saint Bethlehem,TN,180 cm,59 kg,Athletics,False
77819,Meredith Ellis,1941,New York,NY,172 cm,59 kg,Athletics,False
77922,Barbara Mueller,1933,Chicago,IL,170 cm,57 kg,Athletics,False
77951,Irene Robertson,1931,Batavia,NY,173 cm,63 kg,Athletics,False
77907,Margaret Matthews,1935,Griffin,GA,165 cm,57 kg,Athletics,False
923372,Rebecca Ayars,1935,Evanston,IL,,,Athletics,False
77910,Millie McDaniel,1933,Atlanta,GA,176 cm,55 kg,Athletics,False
77831,Ann Marie Flynn,1938,New York,NY,175 cm,68 kg,Athletics,False
78009,Willye White,1939,Money,MS,163 cm,56 kg,Athletics,False
77769,Earlene Brown,1935,Laredo,TX,175 cm,114 kg,Athletics,False
77985,Lois Testa,1935,Pawtucket,RI,165 cm,79 kg,Athletics,False
77804,Paula Deubel,1935,Swansea,MA,172 cm,73 kg,Athletics,False
77893,Pam Kurrell,1939,San Francisco,CA,153 cm,63 kg,Athletics,False
77746,Karen Anderson,1938,Denver,CO,165 cm,53 kg,Athletics,False
78005,Amelia Wershoven,1930,Ridgefield Park,NJ,160 cm,55 kg,Athletics,False
902418,Vane Sutton,1929,Long Beach,CA,,,Baseball,False
902349,Tony Denicole,1932,Colwyn,PA,,,Baseball,False
902337,Joe Belak,1934,Gregory,SD,,,Baseball,False
902403,Joe Poglajen,1936,Neelyville,MO,,,Baseball,False
902386,Rudy Martinez,1936,Lompoc,CA,,,Baseball,False
902346,Jack Clement,1932,Buffalo,NY,,,Baseball,False
902348,Ken Cochran,1932,Pratt,KS,,,Baseball,False
902383,Ken Lowe,1931,Cos Cob,CT,,,Baseball,False
902381,Floyd Lasser,1929,Jackson,MI,,,Baseball,False
902402,Al Pfeffer,1933,Louisville,KY,,,Baseball,False
902404,Jack Riley,1933,Dorchester,MA,,,Baseball,False
902428,George Zucca,1932,San Francisco,CA,,,Baseball,False
902339,Tom Black,1933,McCool,MS,,,Baseball,False
902357,Jesse Finch,1932,Glennville,GA,,,Baseball,False
902365,Dick Griesser,1932,Pekin,IL,,,Baseball,False
902373,Bruce Holt,1930,Durham,NC,,,Baseball,False
902351,Ben Dolson,1932,New York,NY,,,Baseball,False
5813,Carl Cain,1934,Freeport,IL,190 cm,86 kg,Basketball,False
6339,K. C. Jones,1932,Taylor,TX,185 cm,91 kg,Basketball,False
7008,Bill Russell,1934,Monroe,LA,207 cm,100 kg,Basketball,False
7329,Jim Walsh,1930,San Francisco,CA,193 cm,86 kg,Basketball,False
6083,Billy Evans,1932,Berea,KY,185 cm,84 kg,Basketball,False
6244,Burdie Haldorson,1934,Austin,MN,206 cm,102 kg,Basketball,False
7235,Ron Tomsic,1933,Oakland,CA,180 cm,82 kg,Basketball,False
5777,Dick Boushka,1934,Springfield,IL,195 cm,95 kg,Basketball,False
6126,Gib Ford,1931,Tulia,TX,193 cm,91 kg,Basketball,False
6323,Bob Jeangerard,1932,Evanston,IL,190 cm,86 kg,Basketball,False
5953,Chuck Darling,1930,Denison,IA,203 cm,102 kg,Basketball,False
8747,Ray Perez,1939,Honolulu,HI,155 cm,51 kg,Boxing,False
8736,Louis Molina,1938,Santa Barbara,CA,167 cm,61 kg,Boxing,False
8771,Joe Shaw,1938,St. Louis,MO,175 cm,64 kg,Boxing,False
8713,Pearce Lane,1930,Big Rapids,MI,170 cm,68 kg,Boxing,False
8759,Roger Rouse,1934,Anaconda,MT,183 cm,77 kg,Boxing,False
8626,Jim Boyd,1930,Rocky Mount,NC,180 cm,79 kg,Boxing,False
8749,Pete Rademacher,1928,Tieton,WA,186 cm,95 kg,Boxing,False
11130,David Merwin,1936,Canton,OH,185 cm,77 kg,Canoe Sprint,False
11138,Robert O'Brien,1933,Mount Vernon,NY,181 cm,80 kg,Canoe Sprint,False
11072,Chick Dermond,1936,Fairlawn,NJ,180 cm,73 kg,Canoe Sprint,False
11141,John Pagkos,1936,Yonkers,NY,170 cm,63 kg,Canoe Sprint,False
11103,Edward Houston,1937,New York,NY,183 cm,68 kg,Canoe Sprint,False
11171,Ken Wilson,1938,New York,NY,180 cm,68 kg,Canoe Sprint,False
11065,George Byers,1916,Lynn,MA,174 cm,64 kg,Canoe Sprint,False
11133,Richard Moran,1932,Norwood,MA,175 cm,79 kg,Canoe Sprint,False
13546,Joe Becker,1931,St. Louis,MO,176 cm,69 kg,Cycling Road,False
15844,Butch Neumann,1932,St. Louis,MO,183 cm,77 kg,Cycling Road,False
17012,George Van Meter,1932,St. Louis,MO,183 cm,82 kg,Cycling Road,False
14166,Jack Disney,1930,Topeka,KS,171 cm,73 kg,Cycling Track,False
13559,Allen Bell,1933,Ashley,PA,178 cm,72 kg,Cycling Track,False
16378,Jim Rossi,1936,Chicago,IL,190 cm,86 kg,Cycling Track,False
